ids,users,label_count,labels,claim_id,claim,deleted,created
1203,33,1,REFUTES,1338,Podnik ArcelorMittal Ostrava se nebude věnovat zaměstnancům závislým na kouření.,"0",1607395797
3879,146,1,SUPPORTS,1339,Kuřákům podle mluvčí společnosti Věry Breiové zaplatí velkou část odvykací kúry.,"0",1616451082
"795,977","28,47",2,SUPPORTS,1340,Kuřákům podle ředitelky společnosti Věry Breiové zaplatí dvě třetiny nákladů odvykací kúry.,"0","1607288237,1607371879"
1294,24,1,REFUTES,1341,Kuřákům podle učitelky Věry Breiové zaplatí dvě třetiny nákladů odvykací kúry.,"0",1607418625
1572,43,1,SUPPORTS,1342,Kuřákům podle mluvčí společnosti ArcelorMittal Ostrava Věry Breiové zaplatí dvě třetiny nákladů odvykací kúry.,"0",1607454064
6399,110,1,REFUTES,1344,"Na odvykací kúru kuřákům, podle mluvčí Věry Breiové, společnost nic nepřispěje.","0",1617829946
5894,139,1,SUPPORTS,1345,Předseda jedné z vrcholných institucí Evropské unie je Donald Tusk.,"0",1617136590
6546,110,1,NOT ENOUGH INFO,1346,Předseda Evropského parlamentu je Donald Tusk.,"0",1619094294
798,47,1,REFUTES,1347,Předseda senátu je Donald Tusk.,"0",1607289364
1361,47,1,SUPPORTS,1348,Předseda devětadvacetičlenné Evropské rady je Donald Tusk.,"0",1607423300
"969,1285","47,36",2,"SUPPORTS,SUPPORTS",1349,Předseda instituce EU je Donald Tusk.,"0","1607371652,1607418296"
"908,3144","72,161",2,"REFUTES,SUPPORTS",1350,Předseda Evropské rady je někdo jiný než Donald Tusk.,"0","1607357371,1616075323"
"1123,1363","40,47",2,"SUPPORTS,SUPPORTS",1351,Šéf vlády Británie je David Cameron.,"0","1607383329,1607423328"
"1353,1385","47,66",2,"REFUTES,REFUTES",1352,Argentinský premiér je David Cameron.,"0","1607422804,1607424969"
799,47,1,REFUTES,1353,David Cameron je britský fotbalista.,"0",1607290404
5740,138,1,SUPPORTS,1354,Britský premiér je konzervativní politik David Cameron.,"0",1616978410
"1166,1339","57,32",2,"NOT ENOUGH INFO,NOT ENOUGH INFO",1355,Britský premiér je konzervativní politik.,"0","1607386803,1607422209"
"796,1037","47,54",2,"REFUTES,REFUTES",1356,Britský premiér je nyní někdo jiný než David Cameron.,"0","1607288248,1607374552"
1351,47,1,SUPPORTS,1357,Dohoda bude definovat vztah Spojeného království a Evropské unie.,"0",1607422784
6494,110,1,NOT ENOUGH INFO,1359,Dohoda bude definovat vztah předsedy senátu a Evropské unie.,"0",1617890600
1423,25,1,SUPPORTS,1360,Dohoda bude definovat vztah Londýna a Evropské unie.,"0",1607437803
1337,32,1,SUPPORTS,1361,Dohoda bude definovat vztah bývalého unijního státu a Evropské unie.,"0",1607422075
1431,25,1,SUPPORTS,1362,Dohoda se nebude týkat vztahu Británie a Evropské unie.,"0",1607438311
971,47,1,SUPPORTS,1363,Návrh dohody zveřejnil lídr Evropské rady.,"0",1607371686
972,47,1,REFUTES,1364,Návrh dohody zveřejnil Charles Michel.,"0",1607371696
5543,114,1,REFUTES,1365,Návrh dohody zveřejnil premiér.,"0",1616961005
"1368,5091","47,127",2,"SUPPORTS,SUPPORTS",1366,Návrh dohody zveřejnil současný předseda Evropské rady Donald Tusk.,"0","1607423761,1616872931"
"1362,4626","47,123",2,"SUPPORTS,SUPPORTS",1367,Návrh dohody zveřejnil předseda Evropské rady.,"0","1607423314,1616774396"
"815,5547","68,160",2,"SUPPORTS,NOT ENOUGH INFO",1372,"Ve druhém největším městě Bolívie dochází k nepokojům, kvůli blížícímu se referendu.","0","1607295963,1616961033"
821,68,1,REFUTES,1373,"V Praze dochází k nepokojům, kvůli blížícímu se referendu.","0",1607296459
1001,42,1,,1374,"V Bolívii dochází k nepokojům, kvůli blížícímu se referendu.","0",1607372951
6371,110,1,REFUTES,1375,"V El Altu neproběhly demonstrace, navzdory blížícímu se referendu.","0",1617828095
"987,1151","42,57",2,"NOT ENOUGH INFO,SUPPORTS",1376,Evo Morales plánuje kandidovat počtvrté.,"0","1607372523,1607386297"
"820,4689","68,129",2,"REFUTES,NOT ENOUGH INFO",1377,Bolívijský prezident Morales plánuje kandidovat popáté.,"0","1607296424,1616790122"
"819,990","68,42",2,"SUPPORTS,NOT ENOUGH INFO",1378,Latinskoamerický prezident Morales plánuje kandidovat počtvrté.,"0","1607296368,1607372690"
"818,1162","68,57",2,"SUPPORTS,SUPPORTS",1379,V Bolívii se v neděli uskuteční hlasování o změně ústavy.,"0","1607296215,1607386716"
817,68,1,REFUTES,1380,V Bolívii se v sobotu uskuteční referendum o změně ústavy.,"0",1607296154
5588,160,1,SUPPORTS,1381,V La Paz se v neděli uskuteční referendum o změně ústavy.,"0",1616961606
827,19,1,REFUTES,1382,V Bolívii v neděli neproběhne referendum o změně ústavy.,"0",1607336318
"816,1038,1145","68,54,31",3,"SUPPORTS,SUPPORTS,SUPPORTS",1385,Na pražském letišti opět kontrolují britští konzulární úředníci.,"0","1607296085,1607374586,1607386029"
5122,126,1,NOT ENOUGH INFO,1386,Na Ruzyni opět kontrolují francouzští konzulární úředníci.,"0",1616874786
6072,136,1,NOT ENOUGH INFO,1387,Na Ruzyni opět kontrolují britští policisté.,"0",1617214276
"822,1328,3153","68,29,161",3,"REFUTES,REFUTES,REFUTES",1388,Na Ruzyni přestali kontrolovat britští konzulární úředníci.,"0","1607296476,1607421188,1616075569"
"823,918","68,60",2,"SUPPORTS,NOT ENOUGH INFO",1389,Cestující směřující do míst ve Spojeném království podléhají přísným kontrolám.,"0","1607296513,1607358428"
6359,110,1,NOT ENOUGH INFO,1391,Cestující směřující do Londýna podléhají přísným kontrolám.,"0",1617824694
824,68,1,SUPPORTS,1392,Cestující směřující do evropské země podléhají přísným kontrolám.,"0",1607296586
6277,110,1,NOT ENOUGH INFO,1393,Cestující směřující do Británie podléhají mírným kontrolám.,"0",1617805442
"999,1160","47,57",2,"SUPPORTS,SUPPORTS",1395,Kaloni zlatí se o víkendu ztratili z jihlavské zoo.,"0","1607372931,1607386676"
1121,40,1,REFUTES,1396,O víkendu byli ukradeni kaloni zlatí ze zoo v Plzni.,"0",1607383199
871,27,1,SUPPORTS,1397,Kaloňům zlatým se narodila dvě mláďata.,"0",1607352931
"869,4960","27,119",2,"SUPPORTS,SUPPORTS",1398,O víkendu zmizeli z jihlavské zoo dva kaloni zlatí.,"0","1607352513,1616859873"
"940,1355","37,32",2,"SUPPORTS,SUPPORTS",1399,Ze zoo v kraji Vysočina zmizeli kaloni zlatí.,"0","1607367510,1607422895"
915,72,1,SUPPORTS,1400,V jihlavské zoo byli o víkendu kaloni zlatí.,"0",1607357925
"853,1446","68,45",2,"REFUTES,NOT ENOUGH INFO",1403,"Na Mezinárodní filmový festival Karlovy Vary přijíždí filmové hvězdy, fanoušci čekají na zahájení.","0","1607349511,1607445486"
"870,5405","27,114",2,"SUPPORTS,SUPPORTS",1404,"Na promítané filmy v rámci festivalu Berlinale jsou lístky k dostání tři dny předem, v případě soutěžních filmů čtyři dny předem.","0","1607352845,1616957557"
1098,61,1,SUPPORTS,1406,"Na filmový festival ve střední Evropě přijíždí známé hvězdy, fanoušci čekají na zahájení.","0",1607379453
868,27,1,SUPPORTS,1409,Parcely firmy Nestlé v hlavním městě přejdou pod společnost Sekyra Group.,"0",1607352374
1584,51,1,SUPPORTS,1410,Parcely firmy Nestlé v Brně získá společnost Sekyra Group.,"0",1607459864
5889,139,1,SUPPORTS,1411,K prodeji pozemků firmy Nestlé vedlo přestěhování velké části výroby čokoládovny Orion do Olomouce.,"0",1617136472
6411,110,1,SUPPORTS,1412,Parcely firmy Nestlé v Praze-Modřanech získá společnost Sekyra Group.,"0",1617831789
1244,36,1,SUPPORTS,1413,Parcely firmy Nestlé v hlavním městě získá společnost Sekyra Group.,"0",1607416824
5119,127,1,REFUTES,1414,Z tendru na koupi parcel firmy Nestlé v Praze je vyřazena společnost Sekyra Group.,"0",1616874681
6260,110,1,SUPPORTS,1418,"Matematiku si loni u státní maturity vybralo 23,4 % studentů.","0",1617800901
1654,5,1,,1419,Matematika by nejpozději od školního roku 2021/22 měla být povinným maturitním předmětem.,"0",1614860520
1281,24,1,SUPPORTS,1421,U didaktického testu z matematiky loni u státní maturity propadlo více než 20 % studentů.,"0",1607418117
4602,123,1,REFUTES,1422,"U didaktického testu z matematiky loni u státní maturity uspělo 22,3 % studentů.","0",1616773580
"910,1140,1350","60,31,32",3,"SUPPORTS,REFUTES,SUPPORTS",1423,Bučovický zámek věnoval své prostory výstavě o restaurování tapiserií.,"0","1607357427,1607385917,1607422767"
1122,40,1,REFUTES,1424,Na zámku v Litomyšli probíhá výstava o restaurování gobelínů.,"0",1607383263
1378,33,1,SUPPORTS,1425,Moravská gobelínová manufaktura přivezla do bučovického zámku též gobelíny ze zámku Náměšť nad Oslavou a Slezského zemského muzea v Opavě.,"0",1607424004
6358,110,1,SUPPORTS,1427,Na zámku v Jihomoravském kraji probíhá výstava o restaurování gobelínů.,"0",1617824678
4595,115,1,REFUTES,1428,Na zámku Bučovice není výstava o restaurování gobelínů.,"0",1616773280
6319,110,1,SUPPORTS,1431,"Irák v dopise nesouhlasí s hodnocením šéfa zbrojních inspektorů OSN, přesto chce dále spolupracovat.","0",1617808500
"867,1304,3031","27,32,101",3,"SUPPORTS,SUPPORTS,SUPPORTS",1432,"Irácký velvyslanec řekl OSN, že v případě útoku USA na Irák by muslimové napadli americké objekty po celém světě.","0","1607352288,1607419740,1616016016"
872,27,1,SUPPORTS,1433,"Irák ve svém dopisu nesouhlasí s hodnocením šéfa zbrojních inspektorů Hanse Blixe, nicméně chce s OSN dále spolupracovat.","0",1607352977
5988,168,1,SUPPORTS,1434,"Irák nesouhlasí s hodnocením Hanse Blixe, nicméně chce dále spolupracovat.","0",1617183306
"1034,1069","54,30",2,"REFUTES,REFUTES",1435,"Irák ve svém dopisu souhlasí s hodnocením Hanse Blixe, nicméně chce odmítnout další spolupráci s OSN.","0","1607374456,1607375811"
6482,110,1,SUPPORTS,1436,"Viceprezident společnosti Transněfť řekl, že jeho firma zatím neinformovala o obnovení dodávek suroviny.","0",1617890155
6506,110,1,SUPPORTS,1437,Podle ředitele společnosti Transněfť jeho firma zatím neinformovala o obnovení dodávek suroviny.,"0",1617891709
919,60,1,,1438,Podle viceprezidenta společnosti Transněfť má společnost největší síť ropovodů na světě.,"0",1607358508
3025,101,1,NOT ENOUGH INFO,1442,Nový dělostřelecký systém Zuzana bude mít podvozek domácí výroby.,"0",1616015616
901,60,1,REFUTES,1443,Nový tank Zuzana bude mít podvozek od Tatry.,"0",1607356929
6317,110,1,SUPPORTS,1444,Nový dělostřelecký systém Zuzana bude mít delší dostřel.,"0",1617808435
1489,70,1,REFUTES,1445,Tatra se nepodílela na výrobě nového dělstřeleckého systému Zuzana.,"0",1607448117
6439,110,1,SUPPORTS,1446,Slovensko se v rámci mezinárodní spolupráce představí s novým dělostřeleckým systémem.,"0",1617884753
899,60,1,REFUTES,1447,Slovensko se v rámci NATO představí s vylepšeným parkem bojových vozidel.,"0",1607356909
3032,101,1,NOT ENOUGH INFO,1448,Slovensko se na vojenských cvičeních NATO představí s novým dělostřeleckým systémem.,"0",1616016247
1286,24,1,SUPPORTS,1449,Slovensko se v rámci NATO představí s vylepšenou bojovou technikou.,"0",1607418366
898,60,1,SUPPORTS,1451,Vlámský gobelín bude vystaven v Čechách.,"0",1607356833
6437,110,1,NOT ENOUGH INFO,1452,Turínský gobelín bude vystaven na českém zámku.,"0",1617880031
3029,101,1,NOT ENOUGH INFO,1453,Vlámský gobelín bude převezen z Belgie do Čech.,"0",1616015835
905,60,1,,1454,Vlámský gobelín bude vystaven na jihomoravském zámku Bučovice.,"0",1607357302
5777,121,1,NOT ENOUGH INFO,1457,Strache obhajoval nacionalistický ples před opozicí.,"0",1617037372
904,60,1,REFUTES,1459,Proti plesu rakouské FPÖ prostestovali lidé z německého autobusu.,"0",1607357279
6387,110,1,REFUTES,1471,Pandám hrozí vyhynutí.,"0",1617829343
"1004,1322","47,36",2,"REFUTES,SUPPORTS",1472,Koaly jsou v ohrožení.,"0","1607373005,1607421033"
"941,1340","29,36",2,"SUPPORTS,SUPPORTS",1473,Pandy se živí bambusem.,"0","1607367515,1607422244"
5052,140,1,SUPPORTS,1475,Pandám hrozí nebezpečí.,"0",1616867658
1250,36,1,NOT ENOUGH INFO,1476,Pandy jsou v bezpečí.,"0",1607416984
6515,110,1,SUPPORTS,1484,Miloslav Výborný skončil ve funkci ústavního soudce.,"0",1617892027
"1052,1448","52,45",2,"REFUTES,NOT ENOUGH INFO",1486,Miloslav Výborný je krajským zastupitelem.,"0","1607375077,1607445776"
1172,31,1,REFUTES,1487,Miloslav Výborný nebude hájit Ústavu České republiky.,"0",1607387061
6292,110,1,SUPPORTS,1488,Miloslav Výborný nebude vykonávat soudní moc.,"0",1617806902
6445,110,1,SUPPORTS,1489,Miloslav Výborný končí na postu ústavního soudce.,"0",1617886717
1170,31,1,REFUTES,1503,Energo v Česku prodává energie.,"0",1607386859
"962,1481","18,70",2,"REFUTES,REFUTES",1504,Energo je český obchodník s automobily.,"0","1607368994,1607447785"
1334,29,1,SUPPORTS,1505,Energo je český obchodník s elektřinou.,"0",1607421451
967,18,1,REFUTES,1506,"Energo je český obchodník, který už neobchoduje s energiemi.","0",1607369174
1338,36,1,SUPPORTS,1507,Soud vede vyšetřování proti ruskému vojákovi Budanovi za porušování lidských práv.,"0",1607422203
"1313,5569","29,159",2,"SUPPORTS,SUPPORTS",1508,Budanov je ruský voják souzený za vraždu.,"0","1607420826,1616961387"
5524,159,1,NOT ENOUGH INFO,1509,Budanov je ruský voják původem z Ukrajiny.,"0",1616960757
6075,136,1,NOT ENOUGH INFO,1510,Budanov je voják z Moskvy souzený za porušování lidských práv.,"0",1617214525
"1314,3151","29,161",2,"SUPPORTS,SUPPORTS",1511,Budanov je souzený ruský voják.,"0","1607420858,1616075522"
"1009,1158","47,31",2,"REFUTES,REFUTES",1512,Budanov je bezúhonný ruský voják.,"0","1607373073,1607386580"
4999,119,1,SUPPORTS,1517,Kubánský disident Oscar Espinosa Chepe skonal ve věku 72 let.,"0",1616862454
5842,167,1,REFUTES,1518,Kubánský komunista Oscar Espinosa Chepe zemřel ve věku 72 let.,"0",1617048825
952,18,1,NOT ENOUGH INFO,1519,Kubánský disident Oscar Espinosa Chepe vyrůstal v Madridu.,"0",1607368439
1198,33,1,SUPPORTS,1520,Kubánský disident Oscar Espinosa Chepe zemřel ve věku 72 let.,"0",1607395563
"1040,1277","54,24",2,"SUPPORTS,SUPPORTS",1521,Kubánský disident Oscar Espinosa Chepe již není mezi živými.,"0","1607374616,1607418000"
6534,110,1,SUPPORTS,1522,Kubánský disident Oscar Espinosa Chepe se nedožil svých 73. narozenin.,"0",1617905908
6259,110,1,NOT ENOUGH INFO,1523,Po smrti iráckého prezidenta budou vyšší dodávky ropy z Iráku.,"0",1617800885
3160,161,1,SUPPORTS,1524,Po smrti Saddáma Husajna budou vyšší dodávky paliva z Iráku.,"0",1616075710
6335,110,1,NOT ENOUGH INFO,1525,Po smrti Saddáma Husajna se sníží poptávka po dovozu plynu z Ruska.,"0",1617809144
1023,54,1,,1526,Po smrti Saddáma Husajna Bagdád zvýší dodávky ropy.,"0",1607373784
1022,54,1,NOT ENOUGH INFO,1527,Po smrti Saddáma Husajna budou vyšší dodávky ropy ze země Blízkého východu.,"0",1607373774
1014,54,1,SUPPORTS,1528,Po smrti Saddáma Husajna budou nižší dodávky ropy z Iráku.,"0",1607373137
964,18,1,NOT ENOUGH INFO,1531,V Bulharsku se bude stavět minimálně šestnáct dolů.,"0",1607369025
1384,66,1,NOT ENOUGH INFO,1532,V jihovýchodním Bulharsku se nachází minimálně šestnáct elektráren.,"0",1607424890
963,18,1,SUPPORTS,1533,V Bulharsku se nachází minimálně šestnáct technologických zařízení.,"0",1607369007
"965,966","18,18",2,"SUPPORTS,REFUTES",1534,V Bulharsku minulý měsíc zbourali všechny elektrárny.,"0","1607369072,1607369122"
"1013,1646","54,23",2,"SUPPORTS,NOT ENOUGH INFO",1535,Podle předpokladů skončí restrikce proti ropným zařízením v Iráku.,"0","1607373122,1607712847"
1015,54,1,NOT ENOUGH INFO,1536,Podle předpokladů skončí sabotáže proti ropným zařízením v Kazachstánu.,"0",1607373153
4657,123,1,SUPPORTS,1537,Podle předpokladů skončí sabotáže proti dodávkám plynu z Iráku.,"0",1616776021
"1433,1514","25,48",2,"SUPPORTS,SUPPORTS",1538,Podle předpokladů skončí sabotáže proti ropným zařízením v zemi na Blízkém východě.,"0","1607438514,1607449032"
1012,54,1,SUPPORTS,1539,Podle předpokladů začnou sabotáže proti ropným zařízením v Iráku.,"0",1607373099
5528,159,1,SUPPORTS,1540,Firma ČEZ už nedodává elektřinu skupině Energo.,"0",1616960809
6331,110,1,NOT ENOUGH INFO,1541,Firma ČEZ přestala dodávat plyn skupině Energo.,"0",1617809033
6530,110,1,NOT ENOUGH INFO,1542,Firma ČEZ začala kupovat plyn od skupiny Energo.,"0",1617905840
6403,110,1,NOT ENOUGH INFO,1543,Firma ČEZ přestala dodávat energie skupině Energo-PRO.,"0",1617831149
1010,54,1,SUPPORTS,1545,Kvůli dopadení iráckého prezidenta klesly ceny ropy.,"0",1607373075
"1011,4668","54,116",2,"SUPPORTS,NOT ENOUGH INFO",1546,Kvůli dopadení Saddáma Husajna klesly ceny plynu.,"0","1607373083,1616776452"
"958,1018","18,54",2,"SUPPORTS,SUPPORTS",1547,Kvůli dopadení Saddáma Husajna klesly ceny paliva.,"0","1607368738,1607373605"
1020,54,1,REFUTES,1548,Kvůli dopadení Saddáma Husajna se zvýšily ceny ropy.,"0",1607373655
1552,65,1,SUPPORTS,1551,Jiří Novák porazil ve výběrovém řízení 17 soupeřů.,"0",1607452344
5644,165,1,SUPPORTS,1552,Jiří Novák porazil v soutěži 17 konkurentů.,"0",1616962677
"1019,1197","54,33",2,"REFUTES,REFUTES",1553,Jiří Novák neuspěl ve výběrovém řízení se 17 konkurenty.,"0","1607373637,1607395548"
1007,54,1,SUPPORTS,1554,Ministr zemědělství Petr Gandalovič dnes oznámil nového šéfa státního podniku Lesy ČR.,"0",1607373040
1017,54,1,REFUTES,1555,Ministr zdravotnictví Petr Gandalovič dnes oznámil nového ředitele státního podniku Lesy ČR.,"0",1607373558
"1393,1605","66,17",2,"SUPPORTS,SUPPORTS",1556,Ministr Petr Gandalovič dnes oznámil nového ředitele vybraného státního podniku.,"0","1607426179,1607512891"
1487,70,1,REFUTES,1557,Ministr zemědělství Petr Gandalovič dnes odmítl veřejnosti sdělit jméno nového ředitele státního podniku Lesy ČR.,"0",1607448046
5782,121,1,SUPPORTS,1563,"Vláda potvrdila návrh, který ulehčí čerpání evropských dotací.","0",1617037557
6406,110,1,NOT ENOUGH INFO,1565,"Vláda potvrdila návrh, který zvedne důchody.","0",1617831376
